subtype,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8
LUSC,-11.1941785561538,-6.35074994270284,-7.49517570075371,-1.85381896927621,-1.98230829156362,-2.75388185664337,0.290950608780336,-1.5074983663489
LUSC,9.88175307387982,-5.30476136328105,-1.57772797966423,11.6906328997963,-9.77140299708073,-5.58823188961785,1.35456765468003,-1.02015244746588
LUSC,17.0743969510955,-6.18210979574171,-0.26180660821022,-9.29045556003003,18.1504825037617,-6.11483080875744,0.0390237771370776,6.44926768460127
LUSC,8.58588305697382,9.83383646750242,-7.93222936826746,-5.35568099745459,-7.47680984419087,13.6824380875077,-5.55634250232765,6.45159210476041
LUAD,-10.7316125070067,-3.64559845250662,-6.85558054775374,-1.49067663914543,-3.52488512412084,3.25539629186527,4.07809469672814,-1.4391915923634
LUSC,-0.76109484305314,-1.3838380430663,-2.07736018635327,0.754805107396539,-1.49677034513041,2.22538244373803,3.24809487373582,-2.76289779177085
LUSC,-0.441436462398775,-10.5754915347899,-7.25807036725701,-1.5850076350911,1.44697680953926,-7.1500410429013,4.36790572958184,0.232949421762169
LUSC,-1.62206886479416,3.25979774565272,-5.12898862858386,-1.0426142485059,1.98074460909755,3.96631129987091,6.02144387562904,5.59423624122014
LUAD,-8.36551115561986,7.96490875546095,14.7444826544787,4.2432626378335,21.0706721223521,-3.09080866563511,-12.3173197496675,-9.90393242004088
LUSC,0.759319546190577,-12.9657143473382,-1.20876737663721,-4.25937352462571,-2.33072371812424,-5.87444575621152,2.39770790380413,-2.10112270430435
LUSC,9.13514500773233,-6.17744703112378,8.68876011698272,-6.01074332295915,0.559255751281572,8.74467900763773,5.33382014029213,6.30334843815243
LUAD,-17.5196495166644,-2.03755767666606,-0.327091959293047,-2.04795594932036,7.79852920074175,5.71482879163582,4.90232462282518,3.52293151981159
LUAD,-16.1640339342337,3.00988666815677,20.0839247937162,0.973604723426232,-7.5316260828723,-11.4924567747957,3.0769932961887,-0.454225628063861
LUAD,-5.94733037723122,-5.28849310875572,-1.99050462990734,5.7424629213041,18.1288415117335,0.950329109911612,-3.27141151960687,-7.85279725293557
LUAD,-3.92669044446802,15.3819334593754,17.9449389610925,6.32490610279383,5.427744039322,-9.57441370200451,-0.949356753063943,-5.00714843368786
LUAD,3.82205501995592,-5.62830363200295,-0.0188592751448029,12.8487059608877,10.1725017048488,8.0459187470836,15.2348395665554,-3.46665180842302
LUAD,0.160410947548059,5.59947960618935,-2.42317143310991,5.82018948284158,10.8827224606125,4.26210110646901,0.322303158530764,1.07714410701216
LUSC,33.334061215113,-17.7055541138286,-0.457255132723816,10.6856435811821,4.80929008810821,-1.3337367839055,-0.30453862205944,-4.82284833949121
LUAD,-8.48140007751179,16.7993412646877,10.9406907581649,5.37584281775361,3.8521738656811,-6.28428090805412,17.5157655194123,4.8492024419949
LUSC,24.5143284592226,-7.09533695029318,11.4220589032325,-7.04057507593211,-21.2554766134313,-25.0910613587836,-12.8548243591945,-0.230177600906123
LUSC,11.1537568394858,8.10966378662085,11.5798586635127,-2.61059777032173,14.6515346501519,0.879261311298276,1.98457586075852,3.81152649454698
LUAD,-14.117080926338,-10.9154204480021,3.69552888139653,4.61572926293713,3.81539244808948,9.26519630267933,-3.85994854366449,0.789739527520774
LUSC,9.57061032583296,-6.30078708566157,-1.26119141370867,14.9116691322438,5.80998216149651,-1.84407420595294,-5.17146480448526,-8.36679553065922
LUAD,-21.1425595875697,-4.92289537585859,-5.65779888141728,-1.81111318142854,2.72377906627173,1.94892591477325,0.364390084394662,-0.458194762024396
LUSC,7.65641573442161,-8.05567899042712,-4.43896027701046,2.77554016244873,13.3028160784296,-2.24041533836525,15.7507381641716,-3.00023256389178
LUAD,5.63963699460346,-13.1903604671505,30.0719214086679,21.7547395053427,10.6687022270789,10.1250833269,-25.9577670921894,-9.64028136622932
LUSC,-4.48931585431976,-3.30780336580258,-0.17053228257134,-0.726183264505603,1.24724469899342,0.158071954112931,-2.88546897547532,-2.37535224268349
LUAD,8.24020904386942,13.6430717339223,9.9982186132151,1.69979223216775,7.26625514275365,2.46258509258538,-7.78329862055497,-4.69620748585474
LUSC,17.3515409197042,-8.8737870449553,2.2513118119666,11.9271918305544,-0.0553378507544711,-2.31200291377645,-0.55719971006405,1.6229950557331
LUAD,-21.440499054045,-8.08363554759663,-3.98369490413628,-4.89259834550883,-2.65888337541735,0.462204752952601,4.0825288359524,1.65602454174694
LUSC,28.4187029229943,1.04373415570825,-19.0680715272791,-11.3306257213501,-1.01185437408104,-6.27867905410988,4.23724748812389,-13.0202250371842
LUAD,-19.4785614432136,3.17609024006851,-1.01933747193969,2.56003336479772,5.8083375285541,3.83874298249833,-5.8437690838423,4.38664164040214
LUAD,-3.12575570052381,-12.8020205241413,6.71992702074671,-2.57196570384247,10.1405770135786,15.3801790757627,0.0225888967299755,-3.69741496542674
LUSC,29.7945862534529,-22.7218634263898,9.18472570152062,13.8230127379972,-0.886963018874447,-4.913593230744,6.54970542010724,7.75078984797343
LUSC,14.3252122630581,-6.6260995258364,16.8710027205468,-9.86269951306161,-10.0134262326606,-3.68463283974614,13.4902078517167,-3.87446509337936
LUAD,0.436735082923046,-12.7536261767368,-7.47716002075605,1.33897335203829,-8.08793646363324,12.5547172624016,-4.16401997896128,-2.19300966805539
LUAD,-11.8860557869314,1.6932360906982,-1.52673923781562,2.22029279985115,-4.03795653725245,10.7306924479533,-6.27308060046638,-2.92309942439114
LUAD,15.0189666123036,6.0347411536544,26.8535195911605,11.9563543213538,4.06507807739919,-7.90630166727805,1.48119437554435,-0.929735801050459
LUSC,-3.72291865521645,-4.18383674268677,-3.11636602503033,-0.414671000391103,-2.55530841914607,2.967859619139,1.45311906392789,-4.03879531825006
LUSC,-20.2492738691441,9.07556283305748,27.8886413825825,-2.31095692075446,-1.50492350071251,-18.8805125825233,9.84677798595447,5.95375622119221
LUSC,21.8756636095127,11.4780877053683,-4.37078477486232,-4.65939026331573,18.9370029438657,2.16618477788175,1.70460863010795,8.64252754565668
LUSC,22.5853493150581,-11.6868109253882,6.23434638020108,1.92172513153825,19.0473513501323,-4.90696517294743,10.7478649522007,7.47680162876647
LUSC,7.9027605722548,-5.51992168949303,15.6768187839112,-12.8270420768629,-7.48367551352857,10.1970622537323,21.372621169268,4.98593177497407
LUSC,-18.2059878668969,-4.34170865782011,-4.27298874343507,-0.357415027820757,-0.712179562241031,-0.884665513246228,-0.17445878472171,-6.35072456488536
LUSC,12.4155205730563,-13.264862002632,16.4295765881767,-0.150638043891715,-3.04563714391154,-3.43839343647687,5.44243425335059,11.2669678134833
LUSC,23.9732272670242,-11.8526059777827,17.3053699311067,-11.4707815848542,-8.97940341312769,10.9507665577292,0.896646415942638,-7.95675798042272
LUSC,17.8546428170664,-6.45818378747743,12.0475979656848,-16.1399297473308,1.99523905699312,2.32767671279692,-1.25764960582474,20.5090766627105
LUSC,15.5367945423672,-22.5304644178983,0.827338831563943,3.72681947289063,-4.10401158787845,-7.90596130524559,11.744763873978,2.54067395363739
LUSC,17.2131763610798,-4.30821038375236,11.9382721842208,-15.9792770735844,-6.78971651907852,19.7360361914089,-2.91891977605432,3.59897815243347
LUSC,2.3595399615714,9.64220797934381,2.23716299563281,-9.62510183321876,3.66143778286365,-0.986911153057653,-5.45219782878749,-2.87722639908934
LUSC,-13.0910774190686,-4.55126255436313,-12.7678335039596,1.79740289144821,-2.24302925062352,-1.45114925481834,-0.258245075936792,-5.47659859582312
LUSC,-13.7814081519302,-5.55018091117527,-10.8929776053293,-2.01395224576654,6.90615762198191,-5.80588690247851,-1.50266101627636,1.2403569318107
LUSC,9.96619261009994,-6.94026135789692,1.82347725421569,-3.6036159030598,-1.97772847718267,-3.25421719106425,9.0679527662624,-10.01414693838
LUSC,5.38361334715717,-12.6736521175795,-1.77342951749895,0.782948497940068,-5.26548139594141,-9.91291572406625,6.00200325279496,6.80533604877444
LUSC,26.8335176322177,0.186280977914046,11.614759106411,2.25024449595836,1.00042994487813,5.14319992659061,2.60887310334351,10.5886057074164
LUSC,3.73876512519544,1.05694377718179,-0.668169396707239,-18.751656649862,-6.23615449459902,6.77295031347434,14.9476171508608,-13.0233735060149
SCLC,-0.651786200421723,2.69127307545394,-20.1320600836296,-20.9153436484632,-16.4189969522401,-14.5085256942937,-19.8939675529178,30.9372148237811
LUSC,5.13179398432496,4.43950866907944,-2.19031174893105,-4.07365873489021,6.29787531717789,0.897524327331189,7.08739122456974,-8.18615955874261
LUSC,-17.526412454238,-7.09975665018678,-7.95902460715699,-6.18430520374426,1.66738623002012,-1.82045238149348,-1.85625735503175,-1.76419023894314
LUSC,31.9923995275451,-6.79531457723962,16.4787386442822,-25.082687239323,-10.4757164729477,10.1340951057552,-2.90479361046132,5.69870473939501
LUSC,8.20808067341064,23.9489263225438,-13.4293557192372,20.025704255629,14.9062779436148,-12.3885568257028,17.891337576934,-27.0376937335209
LUSC,10.2326871114903,-5.12645637395596,-1.91258304537346,5.05746647113391,-7.99439175647069,1.14541953617636,4.7619856604437,-10.9146102003971
LUSC,38.2981314971298,46.4256074706224,0.446166268774054,-7.97525068280908,9.04250039376816,-8.4769598326128,12.5071865307122,-28.3500055143088
LUAD,3.31787756851226,-7.4405455127784,-11.6763074338565,5.07534878873231,-4.07208998671001,-7.37418797423879,8.08731169422689,1.44380318088359
LUSC,24.2716303836445,4.51074437521486,-7.4133039236368,-10.1140291663435,16.791158897049,10.0429456351333,12.9973341843062,6.96578405460231
LUAD,13.4307417907578,-9.14378771070954,7.6010529620808,-3.94764625757199,6.26765728080151,5.28928320767735,-7.78183036615408,2.17364676046174
LUAD,-19.6034670470498,0.941196811376669,9.85926053723598,8.02227617114038,-11.1501366738761,-8.9503723862025,7.65390642823121,8.39336139627626
LUAD,-13.7826706513924,-1.00193196366785,3.90356415594921,4.65918504840882,2.12651639235387,-4.52841572610496,2.5714158726514,-0.918016213741696
LUSC,28.6429892082886,-10.9610693759745,4.52939113863153,0.232000556001862,-6.46034369385938,-8.39880246760496,-4.56063466566875,-2.8802509228546
LUSC,21.9714855433758,-13.4139154070214,-8.10121736597226,6.24410138454707,6.9303906796382,-2.37912388792014,-12.1848040709,2.87541520367034
SCLC,44.4097098584681,17.7863300266733,-10.2553432381566,5.4446600329345,-1.75010309890228,16.6274414947879,4.94820140502084,-1.05947356215794
LUAD,-9.13827118818402,-0.807030746192056,-0.685228198568881,-1.63690519112579,2.77783964863279,1.81012134944113,3.67810503952765,0.51927859635876
LUSC,3.99914911851766,-1.83618728669885,-0.837572674988877,-2.29817145438526,-1.97765543903066,6.99200630182343,0.28586127860521,-7.85112066181558
LUAD,-14.3435128656503,-2.50795793081042,-4.82585217005422,1.4198837144837,2.4482359641402,1.92850822697939,4.58696220563436,0.601154793575721
LUSC,-1.10591958494286,-6.50413708731819,3.64704362454001,-2.876303257354,5.04380520935927,-11.589913299786,-2.92673016211415,-8.93172518608413
LUAD,-4.33540239419712,4.91433019829785,1.43817519175232,-6.59597381872921,-7.07465690164563,2.38177708720792,6.10451369886916,-9.11349991157646
LUSC,8.00104045105417,-18.8969801286876,0.158221588306705,7.5004423742249,-3.64667945296143,3.00030016438583,-4.09836990441228,-0.0519505910325382
LUSC,9.55431599197704,-14.2807403377184,1.49067612021588,-8.74719987675279,2.81033298596733,-3.46693913698332,8.6966801628577,-7.5683336861776
LUAD,-7.7262836506687,26.6970136475849,-24.8147125201428,15.6256979574023,0.143015480251857,11.1446513361271,-12.1091717258054,6.92036050807445
LUAD,-5.84385105241725,-0.337422785590197,5.95084450381283,-5.48290035837128,0.713835111513497,-5.18740459229016,0.699043914493684,5.015139107633
LUAD,-18.5173780833039,1.68887513019227,-6.96078919487173,2.74213861564961,0.200262426918858,4.24485248154933,-5.09696672421289,-0.883424472520972
LUAD,-17.4288530417941,-4.71366160988517,-8.9285242950248,-1.5491737277301,-0.88894843200833,0.139292962149884,-1.1233421267685,-2.37925171609148
LUAD,-17.1438262803401,-5.34654910963286,-9.24350323469459,-2.02037713190006,-0.202203955912454,-0.45874845460886,-2.67101125391292,-2.60892764719479
LUSC,-16.1955867763287,-7.6586824351468,-8.71023149928843,-4.41759085236871,0.60761209035193,-2.30557554290711,-1.15724449164647,-3.54479370929259
LUAD,-8.21600862726793,-5.23296468371103,-3.94685178354787,-1.51489343297878,0.87132462453059,2.3878027648571,6.15878494267941,-3.8227664700253
LUSC,9.75352100809508,-13.0521352148522,-13.0923697985312,-9.15640482005449,12.8802931627328,7.77147778821156,13.7295256720436,1.18243674854516
LUAD,-14.2954177329482,-0.915990283589495,0.832240628991642,6.51265362519672,4.72349729650891,1.56151026595707,-8.00034588841961,-6.01339380086535
LUAD,-13.9526239629323,-2.18329774589297,-4.1117080748948,-4.36027597797913,6.18311101372134,0.993881970783546,-2.85141794510958,3.49531241302009
LUSC,21.6219305093901,-13.149448879261,6.18008877042242,6.84648045778269,-6.18895868738563,6.82189288560496,1.57839929209113,4.69174189897424
LUAD,-0.556794972244437,10.9545330790703,-1.0235058120125,-1.29567945549127,2.44048954771648,4.41436558243459,4.8497774959324,-8.29509197124227
LUSC,0.42809558654652,-6.05703240788311,0.677395154744598,1.47905304698614,-3.70574921122203,-4.63962601825372,-0.872251750273936,-1.84229496842965
LUAD,-18.0962649388274,-8.13295264183628,-3.67602023530627,-5.67914967272492,-2.47024804317985,-0.800090107508018,-3.33181659311923,2.37017488832731
LUSC,5.03296214507574,-9.14154050213135,-3.36032876787058,2.96528431503886,-5.84030960756362,5.44665177662118,-0.528587362638068,1.55922350727888
LUAD,-17.6505847815552,-11.2880680410012,-7.89482251935959,-3.99085658788377,1.43952441031562,-2.43951447107855,-1.01404840655792,-2.36229937291891
LUAD,-13.3710876911892,-1.58758905806409,-0.420289051410924,-5.12386352976642,6.33705269119819,-3.01900011244689,2.08048677788904,1.71148926454753
LUAD,-17.4492282722378,-6.81750573436924,-7.1359041147471,-4.55193758363334,1.2681956586864,-1.57841881028446,-2.31366053482249,-2.491297184067
LUSC,20.6787891193747,-17.9509500709503,-2.65406727408411,-8.03023025304771,-8.33971573786685,-5.71106766927844,-0.153267751628924,-1.78924824001411
LUSC,19.8585224764823,-0.353837406580358,0.294967341251947,-8.29962050490151,0.389284375102168,8.68734914635818,4.3470621226161,-12.2786809093368
LUAD,-6.58823101630557,1.28599458175066,3.57001186969458,-3.55253402280391,0.55610788427233,2.90905417723484,-2.99984493011746,-6.38500261770416
LUAD,-10.2942160304391,23.9341397899641,17.583455084418,-0.0224086054860742,-12.8423659710347,5.6022614312371,10.9439682762767,1.09997739243802
LUSC,-12.6822842946305,-0.551820531904641,-1.21332470369726,3.18949051403017,-5.90450674228017,1.49896304318635,-6.07530773336459,-3.47170159475247
LUAD,-19.4475245758633,7.73674778717291,-0.21488807890373,3.37686818753613,-9.91802547007883,9.66465299914956,4.23385891427345,-0.0178081895257005
LUSC,-0.634498920681088,-9.60182499053665,-4.32263981833296,-4.05466935533209,2.79395496144195,-1.71897708086523,-1.82016455434301,-0.811737974266387
LUAD,-14.2301357657888,0.400228556197329,7.38148165053946,0.691313044254978,-0.83276486531403,13.8501478830113,-0.463829210139436,-0.40968492057832
LUAD,-13.998972214373,3.33126291190725,0.0964640317223041,11.1356106098899,0.533974381002855,-1.24779880143163,1.12918232592915,2.36651960090612
LUSC,-2.70241035159497,-2.57777282344325,-8.08114114296957,-2.52266540725599,0.970672838116041,-0.653231103316576,1.03546149749569,-0.848675297384129
LUAD,-11.9761483227078,-2.10372963177081,-6.32667271307682,-5.35709517068693,10.2028143404549,5.55659371586876,-2.80561870889857,-5.09616779236415
LUSC,-16.3319912598041,-5.77014930067271,-9.54112119118123,-2.68495146736831,-0.440506070043884,-0.222280314487591,-1.69329259657773,-2.91804087475306
LUAD,-15.9644213501217,-5.80535881646248,-9.93041273015283,-0.724366598693457,-0.584009427384262,1.28874087946041,-2.30811624257632,-3.77760171426647
LUSC,26.3553915716146,-5.81894142549872,-0.0199728778735708,4.1761975589483,-10.261863860309,2.19810996914686,0.852753604017562,-4.18478743190298
LUAD,-6.6951620006335,15.5340015511874,20.2858377996615,0.0782178438355197,11.5779853419987,-21.4674001230689,-8.73646094180952,-7.07873328098126
LUSC,24.5258054646475,-13.0955324835403,0.769716343011705,1.22899629002145,-5.55310188439339,6.31765785934652,6.32289053006596,-5.36151358853566
LUAD,-20.5782569676837,1.63020350622229,10.7990299581412,21.8658730913073,18.7078254129955,9.07364076291323,-0.457170710238079,12.2294545474905
LUSC,12.1292760402119,-7.90174583133687,1.76566910426447,8.33093135055194,11.7002078119102,-3.48343273258234,-5.13923921556775,12.3605127059242
LUAD,-9.70590637008434,0.566442326500978,-3.80176426447219,-2.52261250943471,2.22868257722992,-3.35475297076608,2.75488549341565,-0.48392312299913
LUSC,14.5193368147475,-8.19207521154398,-3.20437225351856,1.99633634496337,-1.16809471453143,-9.12283323787114,-1.04880942094827,-5.52773473914976
LUSC,-1.90895973232595,-6.66370682224353,1.58603577198821,0.206858619922843,-4.89747488782894,-3.28168920148411,-7.66426399916005,-1.33359269472525
LUAD,-19.2034499382283,10.3650112674569,-1.63105382711182,-13.0470494518366,-0.603470288205638,3.1535088961007,-0.167267911564912,1.86882922021828
LUAD,-10.9137451756309,-8.73759725129933,-0.836386917733532,-6.95031093226346,2.67821267015684,3.05169393828871,-0.698736892070911,-2.8611516992612
LUAD,-9.35067564476851,-2.89285198447742,4.65853629711232,4.66301440943437,4.36696785915171,-10.8739564608252,0.244789496568925,1.13592888338427
LUSC,1.70518299599716,-2.4340377426574,-6.93840521921509,-11.6793195126635,4.32641191662474,6.26072551050069,-4.30959031564401,1.34682038994394
LUAD,-16.1962712906117,-8.42486172236889,-0.313901785474717,2.32020225909403,4.53774435332676,-1.0295393538913,-2.02567001659132,-1.90188403834085
LUAD,-0.419577704599462,18.3512735453025,4.81475374800161,-5.06412091679654,6.11393509597415,-1.77804997198637,5.54259646458621,5.6867810744542
LUSC,5.72779751280722,-3.54168063364539,-0.931785111786858,-2.57814239202266,-4.39588587909505,4.52261077879673,-0.688052645656847,-2.48936386562258
LUAD,-15.4966203774056,-3.63853163042068,-10.042308234156,-0.691276724956189,-1.26392125952771,0.853920111428954,-1.17289959425504,-3.33948251507612
LUSC,2.1765719030377,-6.12479055890942,-7.82319431522054,-0.0702392584069181,-3.03193854928406,-2.4205204068288,-1.8876209805241,-4.8770774926169
LUSC,29.3726376771818,7.18790051257905,5.23168268262984,-9.8933684819265,2.63445027711614,8.66718069568189,0.631521585129922,-23.7903735937077
LUAD,-16.4765370512429,-5.35465699895806,-9.53669988609887,-2.45144644525234,0.00679621615814748,-0.280955343742761,-1.40180861112624,-3.81594416584761
LUSC,19.6039156026892,7.09561041940111,14.8755671506497,-2.16450692826013,-9.64226008999668,1.49401584017164,-15.7525602316637,-2.88247445964634
LUSC,20.3874418510132,-4.06904064952044,0.987004712110989,15.1534261996268,6.26310224547429,1.28689214955984,-6.25923662091979,-3.675217674893
LUAD,-12.6868470021404,-0.209457696800433,-2.55157189602238,-0.355044977664463,3.67513533980091,-0.334073201178981,-3.01925949141103,-2.49341844232368
LUSC,-3.49578784197403,-5.99897370863389,0.279609136773043,-3.42058905700996,0.511453996794989,-2.87850704006851,2.81917466624377,-0.915783986529437
LUAD,-13.6587893353255,-4.65966758840867,-4.25034188451777,-4.16336987804944,6.32287089105329,1.38103299901252,-0.895799029957266,-1.70771369613715
LUSC,21.0848047114552,-5.55997109381214,14.6321785184958,11.384555320923,-0.891298229726155,-16.5987626304015,0.214517010207835,-4.9768699887573
LUAD,-7.11030153176086,17.2115842027632,16.9875726468083,2.12794151788069,0.959632830060493,-12.9053607113218,-1.94927541835207,11.3562569521612
LUSC,18.5420622212403,-13.9962788970405,-0.42849310858086,17.832855526092,2.15984992802018,-1.46057431303629,-8.06583007132076,-0.325231548380519
LUAD,-16.9033544603342,1.2240448737112,-8.17426995343613,0.613220636319482,-5.81237355037902,-0.955397248336761,-10.3770198845502,2.03173421073535
LUAD,-15.5840276140872,-5.55054216995346,-3.90193239847704,-2.39009703774844,1.07179273282433,0.0542753559737215,0.292510594723803,-0.865777973369113
LUAD,9.44303819174413,1.09777149369089,5.29311891180558,-6.34435229518587,-4.70716572934529,3.92193819408461,-7.64787914553816,0.320407651175613
LUSC,-8.86141885255285,3.05846601152642,-4.33551276971075,-4.30856641962139,0.926193205944715,2.09914876125186,-1.44540784286787,-5.03112197874634
LUSC,-7.16257970865888,-0.125642711708429,-0.221756378684362,-5.00141262033585,2.55032212104816,-3.36186342653232,-2.42599771183795,-4.85714709671782
LUSC,-10.0136710510369,-4.80555891703175,-5.87440760381974,-1.24179972469346,-0.448574332931043,2.81700837693598,-0.721882434446369,-3.29190109680673
LUSC,24.6250566552447,-4.4476991274182,16.8944501313008,13.5787905118601,10.5871624743746,-13.0659064806415,-10.6978352080253,-0.310757351134458
LUSC,-0.0487088171518124,-0.862887421000634,-3.93852278574998,4.40729096804212,-7.49439296217651,1.42297712453646,-1.37617370947502,-0.453441454139463
LUAD,12.1159047678399,2.9637669025147,12.0049326813803,14.5629657668298,11.6873191357799,7.5569517678224,-14.4189267491711,-5.32675476234567
LUAD,-16.3749416096623,1.48475674258458,11.9341470481449,12.5247887033924,11.8910546809593,-0.921366983491259,-7.74556650410853,6.91624316620952
LUSC,4.52740613603334,-11.1073892196972,-8.68518276640794,2.07388091477895,-2.31810984374033,-4.46033473325092,-4.85430113841656,-1.43343720337901
LUAD,-11.9658105618389,-3.49506332432589,-4.63690951749888,-4.39862803410689,2.71887728885738,0.164966529371003,0.375802643631742,-0.1239182698801
LUSC,20.3184897303689,-18.8109406551668,0.825210861619259,4.03184692528904,-8.94117625825839,-2.40574424748775,-4.7459953057436,6.2427180427705
LUAD,3.79113521846479,34.0282056703225,32.0109869472361,2.14840737436247,-21.9924942746426,41.2171437299588,-2.79140037342628,-0.53063413018889
LUAD,-7.10875633519514,1.00692794503354,-11.0429324600725,-5.82059805113211,-2.14344182200113,4.47930588532373,0.00419241505954704,-3.44528133989227
LUAD,17.5397412935841,-6.06988074787109,7.44173452414182,10.3317178805897,-13.7625130173007,-16.2003096963209,-3.48308026906048,5.30647989301023
LUAD,18.7349215067556,-1.67882439751482,-3.83660712072503,-4.51788909854631,2.44513599296271,-3.00135084095631,4.39133441739365,-1.58760299025189
SCLC,16.8318404503547,32.0557199258125,-3.08885299279592,-23.1591295876502,-27.1801019672416,-20.64646802099,-1.00018998512116,11.6930138071597
LUSC,32.5691837213126,-2.3069169795361,11.2995830604467,1.70738825871745,9.54039684068489,-3.08472144565631,11.0434612697843,-11.3497510719514
LUSC,5.27105718696989,-7.81866179583006,17.6946690324256,-14.7299228597283,2.93484186888842,-8.60817061923992,0.788934964794674,-7.3533872974149
LUSC,-3.10109173280119,-10.1747119179275,-4.44963577653721,-10.9865675723309,-3.70692014756003,-3.56524850998602,0.902452250391973,2.64864294774334
LUSC,7.81979511852739,-2.90249503810304,0.792834824748002,4.57682921251264,4.08526641064924,1.75005815212683,2.92237059723265,2.67339218157932
LUSC,10.987084240099,-21.1486717534664,2.96737315677287,10.7161581207399,13.5990678962845,8.87960549975926,-5.72124929796627,16.731605161516
LUSC,-0.752586113811563,-5.02506255373132,-3.64264845719023,13.4788504354588,-10.9438983202072,-0.350006730030408,-6.18606597124998,-1.36080013534048
LUSC,26.9115063098377,22.6574421232837,-38.6950853145431,22.983624019297,12.6846067190546,-13.849882694898,14.0692833736419,-6.50389730408351
LUSC,11.4098196016147,-6.27742321512394,0.680586418432029,-14.0529904069733,-3.54891055198587,0.857535891920108,-4.95082743836552,4.49703790845204
LUSC,-7.58040943433955,-4.87800978702586,-5.44279320996125,-9.90226553004279,4.28199412595179,-6.10649388703697,-5.85389921122791,6.60572408227642
LUAD,-11.2150283265295,0.375246272014427,13.0482813945752,-0.0179384497239861,1.17332652723747,-4.65857414503194,3.3828595009175,-0.239308171244425
LUAD,-10.6244151384745,3.71664957484435,3.49295576844184,2.66711310443988,15.9905063742914,3.90611229391885,-1.40721805969574,-0.0690376845347985
LUAD,-13.12792674255,-6.76237891636499,-6.25469915320456,-4.47478358030029,2.98545730641384,-1.05519122527472,-3.16299196266986,-2.5462466496359
LUAD,-15.7528621039443,-3.08016234286166,-1.39082218289107,1.35915414604172,1.7152679459246,0.503259293246751,-0.877685995071371,-3.53133538939219
LUAD,-7.08122767114062,11.1805175244466,1.97731365547768,4.38583048521115,-0.773106484223205,11.1946640065398,-6.92451999660817,-1.84348815708868
LUAD,2.11980022979513,-1.6435004745305,14.6364027210709,12.1660606893445,14.7213454463729,-7.80292589519517,-2.12738105453645,-0.692745827301928
LUAD,-16.2636076257692,-7.22885534322748,-7.53723923117132,-2.71396257370512,0.433687918581647,-0.53428258221104,-0.330930762331373,-3.31154151593575
LUAD,-5.00271160269473,4.81254874809575,-2.50892306210215,10.1153422443299,-4.79278437241158,4.82779755728737,3.46074428740292,-5.13361725630114
LUAD,-3.3756932166504,5.13720566922083,2.3281607597343,11.257505344615,14.2056020352094,-2.52140834238297,-6.13511462724934,-10.9278858159219
LUAD,-10.0474634220329,5.08526050066274,4.73666605209334,-1.21209229383339,-1.06463035084826,-0.550505180960594,-5.03612733555778,-4.5118721974068
LUAD,4.40806566861101,11.9566728832582,7.44563129205335,5.33353524326152,-13.4533042584026,2.29277119563888,19.3891052087816,-10.4470952416587
LUAD,-12.3445735641728,-3.06821793312761,1.98794748596655,-0.590380162396718,0.344855390004869,7.56389859202364,2.9355022377446,0.591428395891331
LUAD,12.3082808468163,0.352180772225383,9.94709965460313,-5.72066922855539,12.8885718547329,-2.05973305927541,3.08281777313559,-8.1521731073467
LUAD,8.20752164056097,9.32102559327413,21.3962669113264,5.91795916144949,25.8101842514258,29.6862608792275,-8.49769012519312,9.79048003703227
SCLC,16.1921831884556,11.7450712442558,-3.16520488660303,-16.2797700685047,-0.532096414779874,-31.8792026714063,14.4561412608227,9.86359176462122
LUSC,-16.8995445391905,-5.1835716803906,-9.35598613510421,-2.38014177403128,-0.112599256874388,0.462980671526905,-1.99426245146929,-2.324251667776
LUSC,-1.2962249556848,-6.03453998906937,-5.53273449226995,0.841692601836504,-4.80111232371951,1.27413576682568,-7.18962282617444,-0.271251948747892
LUSC,19.8092446288378,1.74647262057229,10.9496132323564,-12.9906670065261,5.71695328565617,-3.44371612692716,-2.60057018964718,-0.621293843110999
LUSC,18.5705459701562,-17.0240787646034,11.8027516599256,6.48289590784453,0.173605733387111,5.67500016607653,-8.92716496659425,-9.23329311319675
LUSC,5.11351902792112,3.11654413351411,0.159281728509885,-5.45412207120925,-5.7217974156119,-7.12074289463418,-4.54215151345588,-3.13217608085881
LUSC,30.5155770809303,-25.9017983291555,12.976279852815,21.7788154203647,0.387489173179662,6.59547604527937,9.82102558561581,18.5189677667608
LUSC,30.7360880174276,16.469622722285,10.8908784118074,3.00581504384857,-19.5893979899679,-16.8482071696095,-21.6468700274597,-2.80765750073394
LUSC,11.7969530007812,-9.08794224976821,-1.09940692035069,8.5069289447994,-5.61916937936031,5.61724329270199,2.05430933569379,6.31765807386048
LUSC,-11.375426855444,-4.91858134459024,-4.34729048881081,-3.16059913768165,1.11305122402616,-3.25822927966832,-0.45816111755294,-1.77082020515331
LUSC,-3.64239007611493,-6.26455568571189,-1.77116749066679,-0.405456917692947,2.34836987936359,-1.85730016830897,0.793947590335985,1.63105549531106
LUSC,25.7938565037272,6.04089704213763,17.0119372560082,2.61612159578858,-12.205717856433,-9.15975626063994,21.6197843717539,11.9446043444662
LUAD,-23.9219856057615,10.0903957733065,14.5255159012009,13.4077352072197,0.72765210934566,-4.31380779724898,-5.47980384572878,16.3886711759906
